audit_key,request_id,run_cycle,dashboard_scope,source_system,target_system,device_id,feeder_id,flow_start_ts,mdm_request_ts,mdm_response_ts,mdm_status,mdm_failure_category,mdm_http_code,transaction_id,nfms_request_ts,nfms_response_ts,nfms_status,nfms_http_code,retry_count,retry_threshold,deviated_flag,final_status,final_failure_source,final_message,time_taken_ms,created_ts,updated_ts
REQ-900851_MZ2000851,REQ-900851,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000851,FD1101,1773882419926,1773882419965,1773882420055,SUCCESS,NONE,200.0,PEDM_15935671,1773882420165.0,1773882420789.0,FAILED,400.0,3,3,False,FAILED,NFMS,NFMS_HTTP_400,863,2026-03-19T01:06:59.926147+00:00,2026-03-19T01:07:00.789000+00:00
REQ-900852_MZ2000852,REQ-900852,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000852,FD1102,1773880727926,1773880727958,1773880728964,SUCCESS,NONE,200.0,PEDM_42280906,1773880729101.0,1773880729546.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1620,2026-03-19T00:38:47.926147+00:00,2026-03-19T00:38:49.546000+00:00
REQ-900853_MZ2000853,REQ-900853,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000853,FD1103,1773884149926,1773884149998,1773884150524,SUCCESS,NONE,200.0,PEDM_58104396,1773884150750.0,1773884151141.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1215,2026-03-19T01:35:49.926147+00:00,2026-03-19T01:35:51.141000+00:00
REQ-900854_MZ2000854,REQ-900854,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000854,FD1104,1773874769926,1773874770007,1773874770711,SUCCESS,NONE,200.0,PEDM_71643898,1773874771110.0,1773874771866.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,1940,2026-03-18T22:59:29.926147+00:00,2026-03-18T22:59:31.866000+00:00
REQ-900855_MZ2000855,REQ-900855,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000855,FD1105,1773880757926,1773880757963,1773880758873,SUCCESS,NONE,200.0,PEDM_59716992,1773880759215.0,1773880759935.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,2009,2026-03-19T00:39:17.926147+00:00,2026-03-19T00:39:19.935000+00:00
REQ-900856_MZ2000856,REQ-900856,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000856,FD1106,1773875631926,1773875631995,1773875632756,SUCCESS,MISSING_DATA,200.0,PEDM_14390822,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,1021,2026-03-18T23:13:51.926147+00:00,2026-03-18T23:13:52.947000+00:00
REQ-900857_MZ2000857,REQ-900857,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000857,FD1107,1773878206926,1773878207024,1773878208214,SUCCESS,NONE,200.0,PEDM_37802722,1773878208354.0,1773878208585.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1659,2026-03-18T23:56:46.926147+00:00,2026-03-18T23:56:48.585000+00:00
REQ-900858_MZ2000858,REQ-900858,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000858,FD1108,1773874781926,1773874782011,1773874782836,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,910,2026-03-18T22:59:41.926147+00:00,2026-03-18T22:59:42.836000+00:00
REQ-900859_MZ2000859,REQ-900859,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000859,FD1109,1773880797926,1773880798025,1773880798188,SUCCESS,NONE,200.0,PEDM_59181804,1773880798378.0,1773880798724.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,798,2026-03-19T00:39:57.926147+00:00,2026-03-19T00:39:58.724000+00:00
REQ-900860_MZ2000860,REQ-900860,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000860,FD1110,1773881667926,1773881667972,1773881668335,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,409,2026-03-19T00:54:27.926147+00:00,2026-03-19T00:54:28.335000+00:00
REQ-900861_MZ2000861,REQ-900861,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000861,FD1111,1773883400926,1773883401007,1773883401516,SUCCESS,NONE,200.0,PEDM_40257672,1773883401762.0,1773883401958.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1032,2026-03-19T01:23:20.926147+00:00,2026-03-19T01:23:21.958000+00:00
REQ-900862_MZ2000862,REQ-900862,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000862,FD1112,1773879965926,1773879965981,1773879966172,SUCCESS,NONE,200.0,PEDM_60038218,1773879966436.0,1773879966744.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,818,2026-03-19T00:26:05.926147+00:00,2026-03-19T00:26:06.744000+00:00
REQ-900863_MZ2000863,REQ-900863,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000863,FD1113,1773875659926,1773875660006,1773875661175,SUCCESS,NONE,200.0,PEDM_81518649,1773875661412.0,1773875661789.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1863,2026-03-18T23:14:19.926147+00:00,2026-03-18T23:14:21.789000+00:00
REQ-900864_MZ2000864,REQ-900864,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000864,FD1114,1773883439926,1773883439954,1773883440419,SUCCESS,NONE,200.0,PEDM_21718382,1773883440545.0,1773883440696.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,770,2026-03-19T01:23:59.926147+00:00,2026-03-19T01:24:00.696000+00:00
REQ-900865_MZ2000865,REQ-900865,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000865,FD1115,1773875667926,1773875667959,1773875668376,SUCCESS,NONE,200.0,PEDM_25035684,1773875668542.0,1773875668679.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,753,2026-03-18T23:14:27.926147+00:00,2026-03-18T23:14:28.679000+00:00
REQ-900866_MZ2000866,REQ-900866,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000866,FD1116,1773881733926,1773881734026,1773881734152,SUCCESS,MISSING_DATA,200.0,PEDM_65906603,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,543,2026-03-19T00:55:33.926147+00:00,2026-03-19T00:55:34.469000+00:00
REQ-900867_MZ2000867,REQ-900867,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000867,FD1117,1773880877926,1773880877990,1773880878930,SUCCESS,NONE,200.0,PEDM_96528081,1773880879018.0,1773880879123.0,FAILED,401.0,1,3,False,FAILED,NFMS,NFMS_HTTP_401,1197,2026-03-19T00:41:17.926147+00:00,2026-03-19T00:41:19.123000+00:00
REQ-900868_MZ2000868,REQ-900868,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000868,FD1118,1773877415926,1773877416012,1773877416779,SUCCESS,MISSING_DATA,200.0,PEDM_87672417,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,1068,2026-03-18T23:43:35.926147+00:00,2026-03-18T23:43:36.994000+00:00
REQ-900869_MZ2000869,REQ-900869,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000869,FD1119,1773885242926,1773885242987,1773885244062,SUCCESS,NONE,200.0,PEDM_99369591,1773885244446.0,1773885245379.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,2453,2026-03-19T01:54:02.926147+00:00,2026-03-19T01:54:05.379000+00:00
REQ-900870_MZ2000870,REQ-900870,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000870,FD1120,1773876557926,1773876557985,1773876558416,SUCCESS,NONE,200.0,PEDM_40438156,1773876558746.0,1773876558953.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1027,2026-03-18T23:29:17.926147+00:00,2026-03-18T23:29:18.953000+00:00
REQ-900871_MZ2000871,REQ-900871,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000871,FD1121,1773874820926,1773874820964,1773874821767,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,841,2026-03-18T23:00:20.926147+00:00,2026-03-18T23:00:21.767000+00:00
REQ-900872_MZ2000872,REQ-900872,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000872,FD1122,1773882671926,1773882671966,1773882673142,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,1216,2026-03-19T01:11:11.926147+00:00,2026-03-19T01:11:13.142000+00:00
REQ-900873_MZ2000873,REQ-900873,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000873,FD1123,1773884429926,1773884429965,1773884430375,SUCCESS,NONE,200.0,PEDM_25692379,1773884430476.0,1773884431388.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,1462,2026-03-19T01:40:29.926147+00:00,2026-03-19T01:40:31.388000+00:00
REQ-900874_MZ2000874,REQ-900874,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000874,FD1124,1773879199926,1773879199969,1773879200469,SUCCESS,NONE,200.0,PEDM_14655890,1773879200713.0,1773879200848.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,922,2026-03-19T00:13:19.926147+00:00,2026-03-19T00:13:20.848000+00:00
REQ-900875_MZ2000875,REQ-900875,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000875,FD1125,1773881832926,1773881832966,1773881834138,SUCCESS,NONE,200.0,PEDM_26306114,1773881834235.0,1773881834550.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1624,2026-03-19T00:57:12.926147+00:00,2026-03-19T00:57:14.550000+00:00
REQ-900876_MZ2000876,REQ-900876,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000876,FD1126,1773880967926,1773880967986,1773880968385,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,459,2026-03-19T00:42:47.926147+00:00,2026-03-19T00:42:48.385000+00:00
REQ-900877_MZ2000877,REQ-900877,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000877,FD1127,1773879223926,1773879223983,1773879225033,SUCCESS,NONE,200.0,PEDM_87004412,1773879225219.0,1773879226617.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,2691,2026-03-19T00:13:43.926147+00:00,2026-03-19T00:13:46.617000+00:00
REQ-900878_MZ2000878,REQ-900878,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000878,FD1128,1773875719926,1773875720007,1773875720169,SUCCESS,NONE,200.0,PEDM_83948598,1773875720307.0,1773875720379.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,453,2026-03-18T23:15:19.926147+00:00,2026-03-18T23:15:20.379000+00:00
REQ-900879_MZ2000879,REQ-900879,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000879,FD1129,1773877481926,1773877482003,1773877482814,SUCCESS,NONE,200.0,PEDM_53804166,1773877482940.0,1773877483328.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1402,2026-03-18T23:44:41.926147+00:00,2026-03-18T23:44:43.328000+00:00
REQ-900880_MZ2000880,REQ-900880,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000880,FD1130,1773881887926,1773881887974,1773881888623,SUCCESS,NONE,200.0,PEDM_13026428,1773881888759.0,1773881889253.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1327,2026-03-19T00:58:07.926147+00:00,2026-03-19T00:58:09.253000+00:00
REQ-900881_MZ2000881,REQ-900881,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000881,FD1131,1773883660926,1773883660957,1773883662085,SUCCESS,NONE,200.0,PEDM_36098642,1773883662416.0,1773883662784.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1858,2026-03-19T01:27:40.926147+00:00,2026-03-19T01:27:42.784000+00:00
REQ-900882_MZ2000882,REQ-900882,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000882,FD1132,1773874853926,1773874853992,1773874854886,SUCCESS,NONE,200.0,PEDM_67396933,1773874855159.0,1773874855570.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1644,2026-03-18T23:00:53.926147+00:00,2026-03-18T23:00:55.570000+00:00
REQ-900883_MZ2000883,REQ-900883,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000883,FD1133,1773878388926,1773878389003,1773878389262,SUCCESS,NONE,200.0,PEDM_69622247,1773878389585.0,1773878389871.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,945,2026-03-18T23:59:48.926147+00:00,2026-03-18T23:59:49.871000+00:00
REQ-900884_MZ2000884,REQ-900884,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000884,FD1134,1773885467926,1773885468000,1773885468928,SUCCESS,NONE,200.0,PEDM_88809974,1773885469299.0,1773885469432.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1506,2026-03-19T01:57:47.926147+00:00,2026-03-19T01:57:49.432000+00:00
REQ-900885_MZ2000885,REQ-900885,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000885,FD1135,1773881057926,1773881058013,1773881058779,SUCCESS,NONE,200.0,PEDM_89279578,1773881059036.0,1773881059099.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1173,2026-03-19T00:44:17.926147+00:00,2026-03-19T00:44:19.099000+00:00
REQ-900886_MZ2000886,REQ-900886,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000886,FD1136,1773878409926,1773878409999,1773878410437,SUCCESS,NONE,200.0,PEDM_72024691,1773878410835.0,1773878410965.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1039,2026-03-19T00:00:09.926147+00:00,2026-03-19T00:00:10.965000+00:00
REQ-900887_MZ2000887,REQ-900887,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000887,FD1137,1773880190926,1773880190983,1773880192067,SUCCESS,NONE,200.0,PEDM_50532800,1773880192445.0,1773880192757.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1831,2026-03-19T00:29:50.926147+00:00,2026-03-19T00:29:52.757000+00:00
REQ-900888_MZ2000888,REQ-900888,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000888,FD1138,1773881087926,1773881087974,1773881088108,SUCCESS,NONE,200.0,PEDM_30672747,1773881088321.0,1773881088708.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,782,2026-03-19T00:44:47.926147+00:00,2026-03-19T00:44:48.708000+00:00
REQ-900889_MZ2000889,REQ-900889,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000889,FD1139,1773881097926,1773881097961,1773881098630,SUCCESS,MISSING_DATA,200.0,PEDM_34074943,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,995,2026-03-19T00:44:57.926147+00:00,2026-03-19T00:44:58.921000+00:00
REQ-900890_MZ2000890,REQ-900890,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000890,FD1140,1773883777926,1773883777977,1773883778115,SUCCESS,NONE,200.0,PEDM_47207440,1773883778431.0,1773883779175.0,FAILED,502.0,3,3,False,FAILED,NFMS,NFMS_HTTP_502,1249,2026-03-19T01:29:37.926147+00:00,2026-03-19T01:29:39.175000+00:00
REQ-900891_MZ2000891,REQ-900891,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000891,FD1141,1773880226926,1773880226979,1773880228033,SUCCESS,NONE,200.0,PEDM_26050250,1773880228316.0,1773880228751.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1825,2026-03-19T00:30:26.926147+00:00,2026-03-19T00:30:28.751000+00:00
REQ-900892_MZ2000892,REQ-900892,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000892,FD1142,1773878451926,1773878451966,1773878452165,SUCCESS,NONE,200.0,PEDM_52906872,1773878452517.0,1773878453161.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1235,2026-03-19T00:00:51.926147+00:00,2026-03-19T00:00:53.161000+00:00
REQ-900893_MZ2000893,REQ-900893,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000893,FD1143,1773878458926,1773878458992,1773878459931,SUCCESS,NONE,200.0,PEDM_57779407,1773878460033.0,1773878460242.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1316,2026-03-19T00:00:58.926147+00:00,2026-03-19T00:01:00.242000+00:00
REQ-900894_MZ2000894,REQ-900894,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000894,FD1144,1773875783926,1773875784011,1773875784487,SUCCESS,NONE,200.0,PEDM_34595062,1773875784633.0,1773875785078.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1152,2026-03-18T23:16:23.926147+00:00,2026-03-18T23:16:25.078000+00:00
REQ-900895_MZ2000895,REQ-900895,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000895,FD1145,1773879367926,1773879367986,1773879368682,SUCCESS,NONE,200.0,PEDM_58656970,1773879368825.0,1773879369181.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1255,2026-03-19T00:16:07.926147+00:00,2026-03-19T00:16:09.181000+00:00
REQ-900896_MZ2000896,REQ-900896,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000896,FD1146,1773876687926,1773876687947,1773876688307,SUCCESS,NONE,200.0,PEDM_47771252,1773876688606.0,1773876688914.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,988,2026-03-18T23:31:27.926147+00:00,2026-03-18T23:31:28.914000+00:00
REQ-900897_MZ2000897,REQ-900897,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000897,FD1147,1773876692926,1773876692959,1773876693485,SUCCESS,NONE,200.0,PEDM_77562908,1773876693711.0,1773876693867.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,941,2026-03-18T23:31:32.926147+00:00,2026-03-18T23:31:33.867000+00:00
REQ-900898_MZ2000898,REQ-900898,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000898,FD1148,1773882085926,1773882086024,1773882087180,FAILED,MDM_HTTP_FAILURE,503.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_503,1254,2026-03-19T01:01:25.926147+00:00,2026-03-19T01:01:27.180000+00:00
REQ-900899_MZ2000899,REQ-900899,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000899,FD1149,1773875803926,1773875803999,1773875805022,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,1096,2026-03-18T23:16:43.926147+00:00,2026-03-18T23:16:45.022000+00:00
REQ-900900_MZ2000900,REQ-900900,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000900,FD1150,1773874907926,1773874908007,1773874908800,FAILED,MDM_HTTP_FAILURE,401.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_401,874,2026-03-18T23:01:47.926147+00:00,2026-03-18T23:01:48.800000+00:00
REQ-900901_MZ2000901,REQ-900901,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000901,FD1151,1773883019926,1773883020012,1773883020792,FAILED,MDM_HTTP_FAILURE,400.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_400,866,2026-03-19T01:16:59.926147+00:00,2026-03-19T01:17:00.792000+00:00
REQ-900902_MZ2000902,REQ-900902,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000902,FD1152,1773875815926,1773875815974,1773875816317,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,391,2026-03-18T23:16:55.926147+00:00,2026-03-18T23:16:56.317000+00:00
REQ-900903_MZ2000903,REQ-900903,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000903,FD1153,1773878528926,1773878528962,1773878529471,SUCCESS,NONE,200.0,PEDM_20550179,1773878529792.0,1773878529980.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1054,2026-03-19T00:02:08.926147+00:00,2026-03-19T00:02:09.980000+00:00
REQ-900904_MZ2000904,REQ-900904,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000904,FD1154,1773885767926,1773885768001,1773885768168,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,242,2026-03-19T02:02:47.926147+00:00,2026-03-19T02:02:48.168000+00:00
REQ-900905_MZ2000905,REQ-900905,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000905,FD1155,1773883972926,1773883973011,1773883973212,SUCCESS,NONE,200.0,PEDM_25961469,1773883973403.0,1773883973496.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,570,2026-03-19T01:32:52.926147+00:00,2026-03-19T01:32:53.496000+00:00
REQ-900906_MZ2000906,REQ-900906,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000906,FD1156,1773874925926,1773874925958,1773874926291,SUCCESS,NONE,200.0,PEDM_37568480,1773874926708.0,1773874926870.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,944,2026-03-18T23:02:05.926147+00:00,2026-03-18T23:02:06.870000+00:00
REQ-900907_MZ2000907,REQ-900907,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000907,FD1157,1773879463926,1773879463949,1773879464214,SUCCESS,NONE,200.0,PEDM_47228730,1773879464592.0,1773879464832.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,906,2026-03-19T00:17:43.926147+00:00,2026-03-19T00:17:44.832000+00:00
REQ-900908_MZ2000908,REQ-900908,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000908,FD1158,1773882195926,1773882196024,1773882196599,SUCCESS,NONE,200.0,PEDM_86535694,1773882196699.0,1773882197178.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1252,2026-03-19T01:03:15.926147+00:00,2026-03-19T01:03:17.178000+00:00
REQ-900909_MZ2000909,REQ-900909,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000909,FD1159,1773874934926,1773874935013,1773874935537,SUCCESS,NONE,200.0,PEDM_35709072,1773874935751.0,1773874936485.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1559,2026-03-18T23:02:14.926147+00:00,2026-03-18T23:02:16.485000+00:00
REQ-900910_MZ2000910,REQ-900910,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000910,FD1160,1773877667926,1773877668010,1773877669062,SUCCESS,NONE,200.0,PEDM_89105321,1773877669244.0,1773877669648.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1722,2026-03-18T23:47:47.926147+00:00,2026-03-18T23:47:49.648000+00:00
REQ-900911_MZ2000911,REQ-900911,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000911,FD1161,1773876762926,1773876762991,1773876763848,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,922,2026-03-18T23:32:42.926147+00:00,2026-03-18T23:32:43.848000+00:00
REQ-900912_MZ2000912,REQ-900912,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000912,FD1162,1773880415926,1773880415960,1773880416683,SUCCESS,NONE,200.0,PEDM_72532267,1773880416832.0,1773880416961.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1035,2026-03-19T00:33:35.926147+00:00,2026-03-19T00:33:36.961000+00:00
REQ-900913_MZ2000913,REQ-900913,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000913,FD1163,1773879511926,1773879511982,1773879512145,SUCCESS,NONE,200.0,PEDM_54038904,1773879512464.0,1773879512721.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,795,2026-03-19T00:18:31.926147+00:00,2026-03-19T00:18:32.721000+00:00
REQ-900914_MZ2000914,REQ-900914,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000914,FD1164,1773883175926,1773883175985,1773883176974,SUCCESS,NONE,200.0,PEDM_84345332,1773883177260.0,1773883177757.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1831,2026-03-19T01:19:35.926147+00:00,2026-03-19T01:19:37.757000+00:00
REQ-900915_MZ2000915,REQ-900915,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000915,FD1165,1773875867926,1773875868006,1773875868838,SUCCESS,NONE,200.0,PEDM_11716086,1773875869192.0,1773875869305.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1379,2026-03-18T23:17:47.926147+00:00,2026-03-18T23:17:49.305000+00:00
REQ-900916_MZ2000916,REQ-900916,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000916,FD1166,1773882283926,1773882283956,1773882284280,SUCCESS,NONE,200.0,PEDM_62990697,1773882284589.0,1773882284951.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1025,2026-03-19T01:04:43.926147+00:00,2026-03-19T01:04:44.951000+00:00
REQ-900917_MZ2000917,REQ-900917,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000917,FD1167,1773885045926,1773885045967,1773885046179,SUCCESS,NONE,200.0,PEDM_36720922,1773885046424.0,1773885047762.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,1836,2026-03-19T01:50:45.926147+00:00,2026-03-19T01:50:47.762000+00:00
REQ-900918_MZ2000918,REQ-900918,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000918,FD1168,1773880469926,1773880470009,1773880470659,SUCCESS,NONE,200.0,PEDM_88103795,1773880471039.0,1773880471486.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1560,2026-03-19T00:34:29.926147+00:00,2026-03-19T00:34:31.486000+00:00
REQ-900919_MZ2000919,REQ-900919,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000919,FD1169,1773884154926,1773884154997,1773884155806,FAILED,MDM_HTTP_FAILURE,502.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_502,880,2026-03-19T01:35:54.926147+00:00,2026-03-19T01:35:55.806000+00:00
REQ-900920_MZ2000920,REQ-900920,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000920,FD1170,1773881407926,1773881408011,1773881408662,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,736,2026-03-19T00:50:07.926147+00:00,2026-03-19T00:50:08.662000+00:00
REQ-900921_MZ2000921,REQ-900921,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000921,FD1171,1773878654926,1773878655008,1773878656106,SUCCESS,NONE,200.0,PEDM_94338531,1773878656235.0,1773878656345.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1419,2026-03-19T00:04:14.926147+00:00,2026-03-19T00:04:16.345000+00:00
